,Date,Energie (kWh),Installation,Irradiance
5477,2023-06-19 05:00:00,0.0,LYCEE RESTAT - SERRE,
5478,2023-06-19 06:00:00,8.17,LYCEE RESTAT - SERRE,
5479,2023-06-19 07:00:00,41.25,LYCEE RESTAT - SERRE,
5480,2023-06-19 08:00:00,126.92,LYCEE RESTAT - SERRE,
5481,2023-06-19 09:00:00,109.25,LYCEE RESTAT - SERRE,
5482,2023-06-19 10:00:00,101.83,LYCEE RESTAT - SERRE,
5483,2023-06-19 11:00:00,520.33,LYCEE RESTAT - SERRE,
5484,2023-06-19 12:00:00,629.83,LYCEE RESTAT - SERRE,
5485,2023-06-19 13:00:00,614.75,LYCEE RESTAT - SERRE,
5486,2023-06-19 14:00:00,506.67,LYCEE RESTAT - SERRE,
5487,2023-06-19 15:00:00,338.58,LYCEE RESTAT - SERRE,
5488,2023-06-19 16:00:00,543.25,LYCEE RESTAT - SERRE,
5489,2023-06-19 17:00:00,283.42,LYCEE RESTAT - SERRE,
5490,2023-06-19 18:00:00,78.17,LYCEE RESTAT - SERRE,
5491,2023-06-19 19:00:00,132.0,LYCEE RESTAT - SERRE,
5492,2023-06-19 20:00:00,62.25,LYCEE RESTAT - SERRE,
5493,2023-06-19 21:00:00,11.83,LYCEE RESTAT - SERRE,
5494,2023-06-19 22:00:00,0.0,LYCEE RESTAT - SERRE,
5495,2023-06-19 23:00:00,0.0,LYCEE RESTAT - SERRE,
5496,2023-06-20 00:00:00,0.0,LYCEE RESTAT - SERRE,
5497,2023-06-20 01:00:00,0.0,LYCEE RESTAT - SERRE,
5498,2023-06-20 02:00:00,0.0,LYCEE RESTAT - SERRE,
5499,2023-06-20 03:00:00,0.0,LYCEE RESTAT - SERRE,
5500,2023-06-20 04:00:00,0.0,LYCEE RESTAT - SERRE,
5501,2023-06-20 05:00:00,0.0,LYCEE RESTAT - SERRE,
5502,2023-06-20 06:00:00,1.58,LYCEE RESTAT - SERRE,
5503,2023-06-20 07:00:00,43.42,LYCEE RESTAT - SERRE,
5504,2023-06-20 08:00:00,55.5,LYCEE RESTAT - SERRE,
5505,2023-06-20 09:00:00,94.17,LYCEE RESTAT - SERRE,
5506,2023-06-20 10:00:00,283.08,LYCEE RESTAT - SERRE,
5507,2023-06-20 11:00:00,201.5,LYCEE RESTAT - SERRE,
5508,2023-06-20 12:00:00,206.5,LYCEE RESTAT - SERRE,
5509,2023-06-20 13:00:00,406.75,LYCEE RESTAT - SERRE,
5510,2023-06-20 14:00:00,466.58,LYCEE RESTAT - SERRE,
5511,2023-06-20 15:00:00,560.0,LYCEE RESTAT - SERRE,
5512,2023-06-20 16:00:00,527.75,LYCEE RESTAT - SERRE,
5513,2023-06-20 17:00:00,237.5,LYCEE RESTAT - SERRE,
5514,2023-06-20 18:00:00,36.17,LYCEE RESTAT - SERRE,
5515,2023-06-20 19:00:00,0.0,LYCEE RESTAT - SERRE,
5516,2023-06-20 20:00:00,4.08,LYCEE RESTAT - SERRE,
