,Date,Energie (kWh),Centrale,Installation
1311,2023-07-25 15:00:00,585.58,,LYCEE RESTAT - SERRE
1312,2023-07-25 16:00:00,493.58,,LYCEE RESTAT - SERRE
1313,2023-07-25 17:00:00,366.92,,LYCEE RESTAT - SERRE
1314,2023-07-25 18:00:00,347.92,,LYCEE RESTAT - SERRE
1315,2023-07-25 19:00:00,194.83,,LYCEE RESTAT - SERRE
1316,2023-07-25 20:00:00,58.83,,LYCEE RESTAT - SERRE
1317,2023-07-25 21:00:00,2.17,,LYCEE RESTAT - SERRE
1318,2023-07-25 22:00:00,0.0,,LYCEE RESTAT - SERRE
1319,2023-07-25 23:00:00,0.0,,LYCEE RESTAT - SERRE
1320,2023-07-26 00:00:00,0.0,,LYCEE RESTAT - SERRE
1321,2023-07-26 01:00:00,0.0,,LYCEE RESTAT - SERRE
1322,2023-07-26 02:00:00,0.0,,LYCEE RESTAT - SERRE
1323,2023-07-26 03:00:00,0.0,,LYCEE RESTAT - SERRE
1324,2023-07-26 04:00:00,0.0,,LYCEE RESTAT - SERRE
1325,2023-07-26 05:00:00,0.0,,LYCEE RESTAT - SERRE
1326,2023-07-26 06:00:00,0.08,,LYCEE RESTAT - SERRE
1327,2023-07-26 07:00:00,36.08,,LYCEE RESTAT - SERRE
1328,2023-07-26 08:00:00,105.75,,LYCEE RESTAT - SERRE
1329,2023-07-26 09:00:00,234.67,,LYCEE RESTAT - SERRE
1330,2023-07-26 10:00:00,513.08,,LYCEE RESTAT - SERRE
1331,2023-07-26 11:00:00,415.92,,LYCEE RESTAT - SERRE
1332,2023-07-26 12:00:00,303.58,,LYCEE RESTAT - SERRE
1333,2023-07-26 13:00:00,301.58,,LYCEE RESTAT - SERRE
1334,2023-07-26 14:00:00,284.33,,LYCEE RESTAT - SERRE
1335,2023-07-26 15:00:00,544.75,,LYCEE RESTAT - SERRE
1336,2023-07-26 16:00:00,259.5,,LYCEE RESTAT - SERRE
1337,2023-07-26 17:00:00,249.92,,LYCEE RESTAT - SERRE
1338,2023-07-26 18:00:00,381.5,,LYCEE RESTAT - SERRE
1339,2023-07-26 19:00:00,168.42,,LYCEE RESTAT - SERRE
1340,2023-07-26 20:00:00,33.08,,LYCEE RESTAT - SERRE
1341,2023-07-26 21:00:00,1.17,,LYCEE RESTAT - SERRE
1342,2023-07-26 22:00:00,0.0,,LYCEE RESTAT - SERRE
1343,2023-07-26 23:00:00,0.0,,LYCEE RESTAT - SERRE
1344,2023-07-27 00:00:00,0.0,,LYCEE RESTAT - SERRE
1345,2023-07-27 01:00:00,0.0,,LYCEE RESTAT - SERRE
1346,2023-07-27 02:00:00,0.0,,LYCEE RESTAT - SERRE
1347,2023-07-27 03:00:00,0.0,,LYCEE RESTAT - SERRE
1348,2023-07-27 04:00:00,0.0,,LYCEE RESTAT - SERRE
1349,2023-07-27 05:00:00,0.0,,LYCEE RESTAT - SERRE
1350,2023-07-27 06:00:00,0.0,,LYCEE RESTAT - SERRE
1351,2023-07-27 07:00:00,30.25,,LYCEE RESTAT - SERRE
1352,2023-07-27 08:00:00,171.25,,LYCEE RESTAT - SERRE
1353,2023-07-27 09:00:00,383.33,,LYCEE RESTAT - SERRE
1354,2023-07-27 10:00:00,550.33,,LYCEE RESTAT - SERRE
1355,2023-07-27 11:00:00,642.08,,LYCEE RESTAT - SERRE
1356,2023-07-27 12:00:00,738.25,,LYCEE RESTAT - SERRE
1357,2023-07-27 13:00:00,743.75,,LYCEE RESTAT - SERRE
