reference,Centrale,inverter.name,Invertername Corrected,Inverter num,inverter.serial,inverter.model,inverter.data.address,enabled,puissance Nominale (kW)
P000851,Bousquet Mende,Onduleur 3,Onduleur 3,3,300194,POWER ONE/AURORA TRIO/PVI-12.5-OUTD,300194,true
P000851,Bousquet Mende,Onduleur 4,Onduleur 4,4,824363,POWER ONE/AURORA TRIO/PVI-10.0-OUTD,824363,true
P000851,Bousquet Mende,Onduleur 5,Onduleur 5,5,747013,POWER ONE/AURORA TRIO/PVI-10.0-OUTD,747013,true
P000851,Bousquet Mende,Onduleur 6,Onduleur 6,6,300271,POWER ONE/AURORA TRIO/PVI-12.5-OUTD,300271,true
P000851,Bousquet Mende,Onduleur 7,Onduleur 7,7,824407,POWER ONE/AURORA TRIO/PVI-10.0-OUTD,824407,true
P000851,Bousquet Mende,Onduleur 8,Onduleur 8,8,302629,POWER ONE/AURORA TRIO/PVI-10.0-OUTD,302629,true
P000851,Bousquet Mende,Onduleur 9,Onduleur 9,9,301285,POWER ONE/AURORA TRIO/PVI-10.0-OUTD,301285,true
P000854,Danival,Onduleur 1,Onduleur 1,1,111140061,LTI/LTI/PVM 450-068,192.168.36.20,true
P000854,Danival,Onduleur 2,Onduleur 2,2,102840306,LTI/LTI/PVM 450-068,192.168.36.58,true
P000863,Tovo,Onduleur 1,Onduleur 1,1,102740161,LTI/LTI/PVM 450-033,192.168.36.240,true
P000863,Tovo,Onduleur 2,Onduleur 2,2,102740200,LTI/LTI/PVM 450-047,192.168.36.240,true
P000863,Tovo,Onduleur 3,Onduleur 3,3,102840024,LTI/LTI/PVM 450-068,192.168.36.240,true
P000863,Tovo,Onduleur 4,Onduleur 4,4,102740140,LTI/LTI/PVM 450-100,192.168.36.240,true
P000863,Tovo,Onduleur 5,Onduleur 5,5,102740209,LTI/LTI/PVM 450-047,192.168.36.240,true
P000863,Tovo,Onduleur 6,Onduleur 6,6,102740165,LTI/LTI/PVM 450-033,192.168.36.240,true
P000863,Tovo,Onduleur 7,Onduleur 7,7,102740139,LTI/LTI/PVM 450-100,192.168.36.240,true
P000863,Tovo,Onduleur 8,Onduleur 8,8,102740199,LTI/LTI/PVM 450-047,192.168.36.240,true
P000863,Tovo,Onduleur 9,Onduleur 9,9,102840268,LTI/LTI/PVM 450-047,192.168.36.240,true
P000882,SIDV Villefranche,Onduleur 1,Onduleur 1,1,746972,POWER ONE/AURORA TRIO/PVI-10.0-OUTD,746972,true
P000882,SIDV Villefranche,Onduleur 2,Onduleur 2,2,227586,POWER ONE/AURORA TRIO/PVI-10.0-OUTD,227586,true
P000882,SIDV Villefranche,Onduleur 3,Onduleur 3,3,747001,POWER ONE/AURORA TRIO/PVI-10.0-OUTD,747001,true
P000882,SIDV Villefranche,Onduleur 4,Onduleur 4,4,683584,POWER ONE/AURORA TRIO/PVI-12.5-OUTD,683584,true
P000882,SIDV Villefranche,Onduleur 5,Onduleur 5,5,683613,POWER ONE/AURORA TRIO/PVI-12.5-OUTD,683613,true
P000882,SIDV Villefranche,Onduleur 6,Onduleur 6,6,679251,POWER ONE/AURORA TRIO/PVI-12.5-OUTD,679251,true
P000882,SIDV Villefranche,Onduleur 7,Onduleur 7,7,303252,POWER ONE/AURORA TRIO/PVI-12.5-OUTD,303252,true
P000882,SIDV Villefranche,Onduleur 8,Onduleur 8,8,683602,POWER ONE/AURORA TRIO/PVI-12.5-OUTD,683602,true
P000895,Minjat,Onduleur 1,Onduleur 1,1,042524,POWER ONE/AURORA TRIO/PVI-10.0-OUTD,042524,true
P000895,Minjat,Onduleur 2,Onduleur 2,2,042526,POWER ONE/AURORA TRIO/PVI-10.0-OUTD,042526,true
P000895,Minjat,Onduleur 3,Onduleur 3,3,138682,POWER ONE/AURORA TRIO/PVI-10.0-OUTD,138682,true
P000895,Minjat,Onduleur 4,Onduleur 4,4,108348,POWER ONE/AURORA TRIO/PVI-10.0-OUTD,108348,true
P000895,Minjat,Onduleur 5,Onduleur 5,5,301149,POWER ONE/AURORA TRIO/PVI-12.5-OUTD,301149,true
P000895,Minjat,Onduleur 6,Onduleur 6,6,042555,POWER ONE/AURORA TRIO/PVI-12.5-OUTD,042555,true
P000895,Minjat,Onduleur 7,Onduleur 7,7,191030,POWER ONE/AURORA TRIO/PVI-12.5-OUTD,191030,true
P000902,G̩marin PVG,PLC 1 Ond 1,PLC 1 Ond 1,1,093850168,LTI/LTI/PVM 450-100,192.168.36.240,true
P000902,G̩marin PVG,PLC 1 Ond 2,PLC 1 Ond 2,2,114040019,LTI/LTI/PVM 450-068,192.168.36.240,true
P000902,G̩marin PVG,PLC 1 Ond 3,PLC 1 Ond 3,3,093950091,LTI/LTI/PVM 450-047,192.168.36.240,true
P000902,G̩marin PVG,PLC 1 Ond 4,PLC 1 Ond 4,4,094150005,LTI/LTI/PVM 450-047,192.168.36.240,true
P000902,G̩marin PVG,PLC 1 Ond 5,PLC 1 Ond 5,5,091850448,LTI/LTI/PVM 450-033,192.168.36.240,true
P000902,G̩marin PVG,PLC 1 Ond 6,PLC 1 Ond 6,6,093850165,LTI/LTI/PVM 450-068,192.168.36.240,true
P000910,Thermisol,Onduleur 1,Onduleur 1,1,719843,POWER ONE/AURORA TRIO/PVI-12.5-OUTD,719843,true
P000910,Thermisol,Onduleur 2,Onduleur 2,2,605229,POWER ONE/AURORA TRIO/PVI-10.0-OUTD,605229,true
P000910,Thermisol,Onduleur 3,Onduleur 3,3,300306,POWER ONE/AURORA TRIO/PVI-10.0-OUTD,300306,true
P000910,Thermisol,Onduleur 4,Onduleur 4,4,301999,POWER ONE/AURORA TRIO/PVI-10.0-OUTD,301999,true
P000910,Thermisol,Onduleur 5,Onduleur 5,5,300414,POWER ONE/AURORA TRIO/PVI-10.0-OUTD,300414,true
P000910,Thermisol,Onduleur 6,Onduleur 6,6,300290,POWER ONE/AURORA TRIO/PVI-10.0-OUTD,300290,true
P000910,Thermisol,Onduleur 7,Onduleur 7,7,746997,POWER ONE/AURORA TRIO/PVI-10.0-OUTD,746997,true
P000912,Le Cailar,Onduleur 1 Module 1,Onduleur 1 Module 1,1,275109,ABB/ULTRA/ULTRA-1050.0-TL,275109,true
P000912,Le Cailar,Onduleur 1 Module 2,Onduleur 1 Module 2,2,295314,ABB/ULTRA/ULTRA-1050.0-TL,295314,true
P000912,Le Cailar,Onduleur 1 Module 3,Onduleur 1 Module 3,3,108277,ABB/ULTRA/ULTRA-1050.0-TL,108277,true
P000912,Le Cailar,Onduleur 2 Module 1,Onduleur 2 Module 1,4,302839,ABB/ULTRA/ULTRA-1050.0-TL,302839,true
P000912,Le Cailar,Onduleur 2 Module 2,Onduleur 2 Module 2,5,233638,ABB/ULTRA/ULTRA-1050.0-TL,233638,true
P000912,Le Cailar,Onduleur 2 Module 3,Onduleur 2 Module 3,6,301553,ABB/ULTRA/ULTRA-1050.0-TL,301553,true
P000912,Le Cailar,Onduleur 3 Module 1,Onduleur 3 Module 1,7,169112,ABB/ULTRA/ULTRA-1400.0-TL,169112,true
P000912,Le Cailar,Onduleur 3 Module 2,Onduleur 3 Module 2,8,308245,ABB/ULTRA/ULTRA-1400.0-TL,308245,true
P000912,Le Cailar,Onduleur 3 Module 4,Onduleur 3 Module 4,9,275097,ABB/ULTRA/ULTRA-1400.0-TL,275097,true
P000912,Le Cailar,Onduleur 3 module 3,Onduleur 3 module 3,10,105924,ABB/ULTRA/ULTRA-1400.0-TL,,true
P000914,Bo̩ 1,"Ond 1 Mod 1 - 431,6 kWc",Ond 1 Mod 1 ,1,225072,ABB/ULTRA/ULTRA-1400.0-TL,225072,true
P000914,Bo̩ 1,"Ond 1 Mod 2 - 426,4 kWc",Ond 1 Mod 2 ,2,275107,ABB/ULTRA/ULTRA-1400.0-TL,275107,true
P000914,Bo̩ 1,"Ond 1 Mod 3 - 426,4 kWc",Ond 1 Mod 3 ,3,661778,ABB/ULTRA/ULTRA-1400.0-TL,661778,true
P000914,Bo̩ 1,"Ond 1 Mod 4 - 431,6 kWc",Ond 1 Mod 4 ,4,305402,ABB/ULTRA/ULTRA-1400.0-TL,305402,true
P000914,Bo̩ 1,"Ond 2 Mod 1 - 436,8 kWc",Ond 2 Mod 1 ,5,109449,ABB/ULTRA/ULTRA-1400.0-TL,109449,true
P000914,Bo̩ 1,"Ond 2 Mod 2 - 436,8 kWc",Ond 2 Mod 2 ,6,304442,ABB/ULTRA/ULTRA-1400.0-TL,304442,true
P000914,Bo̩ 1,"Ond 2 Mod 3 - 436,8 kWc",Ond 2 Mod 3 ,7,305928,ABB/ULTRA/ULTRA-1400.0-TL,305928,true
P000914,Bo̩ 1,"Ond 2 Mod 4 - 405,6 kWc",Ond 2 Mod 4 ,8,781008,ABB/ULTRA/ULTRA-1400.0-TL,781008,true
P000914,Bo̩ 1,"Ond 3 Mod 1 - 332,8 kWc",Ond 3 Mod 1 ,9,224535,ABB/ULTRA/ULTRA-1050.0-TL,224535,true
P000914,Bo̩ 1,Ond 3 Mod 2 - 332.8 kWc,Ond 3 Mod 2 ,10,679631,ABB/ULTRA/ULTRA-1400.0-TL,679631,true
P000914,Bo̩ 1,Ond 3 Mod 3 - 364 kWc,Ond 3 Mod 3 ,11,100245,ABB/ULTRA/ULTRA-1050.0-TL,100245,true
P000926,Lacheze,Onduleur 1,Onduleur 1,1,onduleur1,SUNGROW/SUNGROW/SG110CX,onduleur1,true
P000928,Bvi,"Onduleur 01 PLC 1 (105,6 kWc)",Onduleur 01 PLC 1 ,1,102740155,LTI/LTI/PVM 450-100,192.168.36.110,true
P000928,Bvi,"Onduleur 02 PLC 1 (74,8 kWc)",Onduleur 02 PLC 1 ,2,102840243,LTI/LTI/PVM 450-068,192.168.36.110,true
P000928,Bvi,"Onduleur 03 PLC 1 (104,5 kWc)",Onduleur 03 PLC 1 ,3,102840028,LTI/LTI/PVM 450-100,192.168.36.110,true
P000928,Bvi,"Onduleur 04 PLC 2 (101,2 kWc)",Onduleur 04 PLC 2 ,4,102740227,LTI/LTI/PVM 450-100,102740227,true
P000928,Bvi,"Onduleur 05 PLC 1 (105,6 kWc)",Onduleur 05 PLC 1 ,5,102740141,LTI/LTI/PVM 450-100,192.168.36.110,true
P000928,Bvi,"Onduleur 06 PLC 2 (48,4 kWc)",Onduleur 06 PLC 2 ,6,104340169,LTI/LTI/PVM 450-047,104340169,true
P000928,Bvi,"Onduleur 07 PLC 2 (104,5 kWc)",Onduleur 07 PLC 2 ,7,102740144,LTI/LTI/PVM 450-100,102740144,true
P000928,Bvi,"Onduleur 08 PLC 2 (104,5 kWc)",Onduleur 08 PLC 2 ,8,101350387,LTI/LTI/PVM 450-100,101350387,true
P000928,Bvi,"Onduleur 09 PLC 2 (104,5 kWc)",Onduleur 09 PLC 2 ,9,102740233,LTI/LTI/PVM 450-100,102740233,true
P000928,Bvi,"Onduleur 10 PLC 1 (114,4 kWc)",Onduleur 10 PLC 1 ,10,102740231,LTI/LTI/PVM 450-100,192.168.36.110,true
P000928,Bvi,Onduleur 10340163,Onduleur 10340163,11,10340163,,192.168.36.110,true
P000928,Bvi,"Onduleur 11 PLC 2 (74,8 kWc)",Onduleur 11 PLC 2 ,12,101550419,LTI/LTI/PVM 450-068,101550419,true
P000928,Bvi,"Onduleur 12 PLC 1 (52,8 kWc)",Onduleur 12 PLC 1 ,13,104340163,LTI/LTI/PVM 450-047,192.168.36.110,true
P000928,Bvi,"Onduleur 13 PLC 3 (105,6 kWc)",Onduleur 13 PLC 3 ,14,102840030,LTI/LTI/PVM 450-100,102840030,true
P000928,Bvi,Onduleur 14 PLC 3 (110 kWc),Onduleur 14 PLC 3 ,15,102740159,LTI/LTI/PVM 450-100,102740159,true
P000928,Bvi,"Onduleur 15 PLC 3 (102,2 kWc)",Onduleur 15 PLC 3 ,16,102740002,LTI/LTI/PVM 450-100,102740002,true
P000928,Bvi,"Onduleur 16 PLC 4 (73,92 kWc)",Onduleur 16 PLC 4 ,17,102840026,LTI/LTI/PVM 450-068,102840026,true
P000928,Bvi,"Onduleur 17 PLC 3 (46,2 kWc)",Onduleur 17 PLC 3 ,18,104340170,LTI/LTI/PVM 450-047,104340170,true
P000928,Bvi,"Onduleur 18 PLC 3 (30,8 kWc)",Onduleur 18 PLC 3 ,19,104140017,LTI/LTI/PVM 450-033,104140017,true
P000928,Bvi,"Onduleur 19 PLC 4 (112,86 kWc)",Onduleur 19 PLC 4 ,20,101350389,LTI/LTI/PVM 450-100,101350389,true
P000928,Bvi,"Onduleur 20 PLC 4 (112,86 kWc)",Onduleur 20 PLC 4 ,21,102740154,LTI/LTI/PVM 450-100,102740154,true
P000928,Bvi,"Onduleur 21 PLC 4 (108,68 kWc)",Onduleur 21 PLC 4 ,22,102840251,LTI/LTI/PVM 450-100,102840251,true
P000928,Bvi,"Onduleur 22 PLC 4 (54,34 kWc)",Onduleur 22 PLC 4 ,23,104340171,LTI/LTI/PVM 450-047,104340171,true
P000928,Bvi,"Onduleur 23 PLC 4 (100,32 kWc)",Onduleur 23 PLC 4 ,24,102740152,LTI/LTI/PVM 450-100,102740152,true
P000928,Bvi,"Onduleur 24 PLC 4 (97,02 kWc)",Onduleur 24 PLC 4 ,25,102740134,LTI/LTI/PVM 450-100,102740134,true
P000928,Bvi,"Onduleur 25 PLC 4 (104,5 kWc)",Onduleur 25 PLC 4 ,26,101350386,LTI/LTI/PVM 450-100,101350386,true
P000928,Bvi,"Onduleur 26 PLC 4 (112,86 kWc)",Onduleur 26 PLC 4 ,27,103540017,LTI/LTI/PVM 450-100,103540017,true
P000928,Bvi,"Onduleur 27 PLC 4 (50,16 kWc)",Onduleur 27 PLC 4 ,28,104140018,LTI/LTI/PVM 450-047,104140018,true
P000928,Bvi,Onduleur xxxxxxxxx10,Onduleur xxxxxxxxx10,29,xxxxxxxxx10,,192.168.36.110,true
P000928,Bvi,Onduleur xxxxxxxxx7,Onduleur xxxxxxxxx7,30,xxxxxxxxx7,,192.168.36.110,true
P000928,Bvi,Onduleur xxxxxxxxx8,Onduleur xxxxxxxxx8,31,xxxxxxxxx8,,192.168.36.110,true
P000928,Bvi,Onduleur xxxxxxxxx9,Onduleur xxxxxxxxx9,32,xxxxxxxxx9,,192.168.36.110,true
P000930,Bernardin,Ond 1 Mod 1,Ond 1 Mod 1,1,811110,ABB/ULTRA/ULTRA-1400.0-TL,811110,true
P000930,Bernardin,Ond 1 Mod 2,Ond 1 Mod 2,2,134505,ABB/ULTRA/ULTRA-1400.0-TL,134505,true
P000930,Bernardin,Ond 1 Mod 3,Ond 1 Mod 3,3,224451,ABB/ULTRA/ULTRA-1400.0-TL,224451,true
P000930,Bernardin,Ond 1 Mod 4,Ond 1 Mod 4,4,127328,ABB/ULTRA/ULTRA-1400.0-TL,127328,true
P000930,Bernardin,Ond 2 Mod 1,Ond 2 Mod 1,5,224707,ABB/ULTRA/ULTRA-700.0-TL,224707,true
P000930,Bernardin,Ond 2 Mod 2,Ond 2 Mod 2,6,912086,ABB/ULTRA/ULTRA-700.0-TL,912086,true
P000932,Malarte,Ond 1 Mod 1,Ond 1 Mod 1,7,175310,ABB/ULTRA/ULTRA-1050.0-TL,175310,true
P000932,Malarte,Ond 1 Mod 2,Ond 1 Mod 2,8,303174,ABB/ULTRA/ULTRA-1050.0-TL,303174,true
P000932,Malarte,Ond 1 Mod 3,Ond 1 Mod 3,9,137487,ABB/ULTRA/ULTRA-1050.0-TL,137487,true
P000933,Les Outardes,Onduleur 1,Onduleur 1,1,111540060,LTI/LTI/PVM 450-100,192.168.36.112,true
P000933,Les Outardes,Onduleur 2,Onduleur 2,2,104340054,LTI/LTI/PVM 450-100,192.168.36.176,true
P000933,Les Outardes,Onduleur 3,Onduleur 3,3,111140073,LTI/LTI/PVM 450-100,192.168.36.46,true
P000933,Les Outardes,Onduleur 4,Onduleur 4,4,105040016,LTI/LTI/PVM 450-100,192.168.36.162,true
P000933,Les Outardes,Onduleur 5,Onduleur 5,5,110240068,LTI/LTI/PVM 450-100,192.168.36.202,true
P000942,Monteil,Ond 1 Mod 1,Ond 1 Mod 1,1,446378,POWER ONE/AURORA/PVI-110.0,446378,true
P000942,Monteil,Ond 1 Mod 2,Ond 1 Mod 2,2,446376,POWER ONE/AURORA/PVI-110.0,446376,true
P000942,Monteil,Ond 1 Mod 3,Ond 1 Mod 3,3,579727,POWER ONE/AURORA/PVI-110.0,579727,true
P000942,Monteil,Ond 2 Mod 1,Ond 2 Mod 1,4,115822,ABB/ULTRA/ULTRA-700.0-TL,115822,true
P000942,Monteil,Ond 2 Mod 2,Ond 2 Mod 2,5,304168,ABB/ULTRA/ULTRA-700.0-TL,304168,true
P000946,Le Barp,"Loc 1 Ond 1.1 BJ 1- 58,17kWc","Loc 1 Ond 1.1 BJ 1- 58,17kWc",1,705738,POWER ONE/AURORA/PVI-55.0,705738,true
P000946,Le Barp,"Loc 1 Ond 1.2 BJ 2- 58,17kWc","Loc 1 Ond 1.2 BJ 2- 58,17kWc",2,705729,POWER ONE/AURORA/PVI-55.0,705729,true
P000946,Le Barp,"Loc 1 Ond 1.3 BJ 3- 58,17kWc","Loc 1 Ond 1.3 BJ 3- 58,17kWc",3,705741,POWER ONE/AURORA/PVI-55.0,705741,true
P000946,Le Barp,"Loc 1 Ond 1.4 BJ 4- 58,17kWc","Loc 1 Ond 1.4 BJ 4- 58,17kWc",4,705739,POWER ONE/AURORA/PVI-55.0,705739,true
P000946,Le Barp,"Loc 1 Ond 2.1 BJ 5- 58,17kWc","Loc 1 Ond 2.1 BJ 5- 58,17kWc",5,699163,POWER ONE/AURORA/PVI-55.0,699163,true
P000946,Le Barp,"Loc 1 Ond 2.2 BJ 6- 58,17kWc","Loc 1 Ond 2.2 BJ 6- 58,17kWc",6,703067,POWER ONE/AURORA/PVI-55.0,703067,true
P000946,Le Barp,"Loc 1 Ond 2.3 BJ 7- 58,17kWc","Loc 1 Ond 2.3 BJ 7- 58,17kWc",7,699142,POWER ONE/AURORA/PVI-55.0,699142,true
P000946,Le Barp,"Loc 1 Ond 2.4 BJ 8- 58,17kWc","Loc 1 Ond 2.4 BJ 8- 58,17kWc",8,703054,POWER ONE/AURORA/PVI-55.0,703054,true
P000946,Le Barp,"Loc 1 Ond 2.5 BJ 9- 58,17kWc","Loc 1 Ond 2.5 BJ 9- 58,17kWc",9,699164,POWER ONE/AURORA/PVI-55.0,699164,true
P000946,Le Barp,"Loc 1 Ond 2.6 BJ 10- 58,17kWc","Loc 1 Ond 2.6 BJ 10- 58,17kWc",10,709656,POWER ONE/AURORA/PVI-55.0,709656,true
P000946,Le Barp,"Loc 1 Ond 3.1 BJ 11- 58,17kWc","Loc 1 Ond 3.1 BJ 11- 58,17kWc",11,705390,POWER ONE/AURORA/PVI-55.0,705390,true
P000946,Le Barp,"Loc 1 Ond 3.2 BJ 12- 58,17kWc","Loc 1 Ond 3.2 BJ 12- 58,17kWc",12,705759,POWER ONE/AURORA/PVI-55.0,705759,true
P000946,Le Barp,"Loc 1 Ond 3.3 BJ 13- 58,17kWc","Loc 1 Ond 3.3 BJ 13- 58,17kWc",13,705761,POWER ONE/AURORA/PVI-55.0,705761,true
P000946,Le Barp,"Loc 1 Ond 3.4 BJ 14- 58,17kWc","Loc 1 Ond 3.4 BJ 14- 58,17kWc",14,705809,POWER ONE/AURORA/PVI-55.0,705809,true
P000946,Le Barp,"Loc 1 Ond 3.5 BJ 15- 58,17kWc","Loc 1 Ond 3.5 BJ 15- 58,17kWc",15,705763,POWER ONE/AURORA/PVI-55.0,705763,true
P000946,Le Barp,"Loc 1 Ond 3.6 BJ 16- 58,17kWc","Loc 1 Ond 3.6 BJ 16- 58,17kWc",16,705443,POWER ONE/AURORA/PVI-55.0,705443,true
P000946,Le Barp,"Loc 1 Ond 4.1 BJ 17- 58,17kWc","Loc 1 Ond 4.1 BJ 17- 58,17kWc",17,705796,POWER ONE/AURORA/PVI-55.0,705796,true
P000946,Le Barp,"Loc 1 Ond 4.2 BJ 18- 58,17kWc","Loc 1 Ond 4.2 BJ 18- 58,17kWc",18,705793,POWER ONE/AURORA/PVI-55.0,705793,true
P000946,Le Barp,"Loc 1 Ond 4.3 BJ 19- 58,17kWc","Loc 1 Ond 4.3 BJ 19- 58,17kWc",19,705794,POWER ONE/AURORA/PVI-55.0,705794,true
P000946,Le Barp,"Loc 1 Ond 4.4 BJ 20- 58,17kWc","Loc 1 Ond 4.4 BJ 20- 58,17kWc",20,705393,POWER ONE/AURORA/PVI-55.0,705393,true
P000946,Le Barp,"Loc 1 Ond 4.5 BJ 21- 58,17kWc","Loc 1 Ond 4.5 BJ 21- 58,17kWc",21,705507,POWER ONE/AURORA/PVI-55.0,705507,true
P000946,Le Barp,"Loc 1 Ond 4.6 BJ 22- 58,17kWc","Loc 1 Ond 4.6 BJ 22- 58,17kWc",22,705389,POWER ONE/AURORA/PVI-55.0,705389,true
P000946,Le Barp,"Loc 2 Ond 11.1 - BJ 59 - 58,19 kWc","Loc 2 Ond 11.1 - BJ 59 - 58,19 kWc",23,696275,POWER ONE/AURORA/PVI-55.0,696275,true
P000946,Le Barp,"Loc 2 Ond 11.2 - BJ 60 - 58,19 kWc","Loc 2 Ond 11.2 - BJ 60 - 58,19 kWc",24,125200,POWER ONE/AURORA/PVI-55.0,125200,true
P000946,Le Barp,"Loc 2 Ond 11.3 - BJ 61 - 58,19 kWc","Loc 2 Ond 11.3 - BJ 61 - 58,19 kWc",25,112124,POWER ONE/AURORA/PVI-55.0,112124,true
P000946,Le Barp,"Loc 2 Ond 11.4 - BJ 62 - 58,19 kWc","Loc 2 Ond 11.4 - BJ 62 - 58,19 kWc",26,703137,POWER ONE/AURORA/PVI-55.0,703137,true
P000946,Le Barp,"Loc 2 Ond 11.5 - BJ 63 - 58,19 kWc","Loc 2 Ond 11.5 - BJ 63 - 58,19 kWc",27,703059,POWER ONE/AURORA/PVI-55.0,703059,true
P000946,Le Barp,"Loc 2 Ond 11.6 - BJ 64 - 58,19 kWc","Loc 2 Ond 11.6 - BJ 64 - 58,19 kWc",28,125937,POWER ONE/AURORA/PVI-55.0,125937,true
P000946,Le Barp,"Loc 2 Ond 12.1 - BJ 65 - 58,19 kWc","Loc 2 Ond 12.1 - BJ 65 - 58,19 kWc",29,705769,POWER ONE/AURORA/PVI-55.0,705769,true
P000946,Le Barp,"Loc 2 Ond 12.2 - BJ 66 - 58,19 kWc","Loc 2 Ond 12.2 - BJ 66 - 58,19 kWc",30,705760,POWER ONE/AURORA/PVI-55.0,705760,true
P000946,Le Barp,"Loc 2 Ond 12.3 - BJ 67 - 58,19 kWc","Loc 2 Ond 12.3 - BJ 67 - 58,19 kWc",31,709666,POWER ONE/AURORA/PVI-55.0,709666,true
P000946,Le Barp,"Loc 2 Ond 12.4 - BJ 68 - 58,19 kWc","Loc 2 Ond 12.4 - BJ 68 - 58,19 kWc",32,705506,POWER ONE/AURORA/PVI-55.0,705506,true
P000946,Le Barp,"Loc 2 Ond 5.1 - BJ 23 - 58,19 kWc","Loc 2 Ond 5.1 - BJ 23 - 58,19 kWc",33,708201,POWER ONE/AURORA/PVI-55.0,708201,true
P000946,Le Barp,"Loc 2 Ond 5.2 - BJ 24 - 58,19 kWc","Loc 2 Ond 5.2 - BJ 24 - 58,19 kWc",34,592446,POWER ONE/AURORA/PVI-55.0,592446,true
P000946,Le Barp,"Loc 2 Ond 5.3 - BJ 25 - 58,19 kWc","Loc 2 Ond 5.3 - BJ 25 - 58,19 kWc",35,708181,POWER ONE/AURORA/PVI-55.0,708181,true
P000946,Le Barp,"Loc 2 Ond 5.4 - BJ 26 - 58,19 kWc","Loc 2 Ond 5.4 - BJ 26 - 58,19 kWc",36,705397,POWER ONE/AURORA/PVI-55.0,705397,true
P000946,Le Barp,"Loc 2 Ond 5.5 - BJ 27 - 58,19 kWc","Loc 2 Ond 5.5 - BJ 27 - 58,19 kWc",37,125201,POWER ONE/AURORA/PVI-55.0,125201,true
P000946,Le Barp,"Loc 2 Ond 5.6 - BJ 28 - 58,19 kWc","Loc 2 Ond 5.6 - BJ 28 - 58,19 kWc",38,705716,POWER ONE/AURORA/PVI-55.0,705716,true
P000946,Le Barp,"Loc 2 Ond 6.1 - BJ 29 - 52,9 kWc","Loc 2 Ond 6.1 - BJ 29 - 52,9 kWc",39,705737,POWER ONE/AURORA/PVI-55.0,705737,true
P000946,Le Barp,"Loc 2 Ond 6.2 - BJ 30 - 58,19 kWc","Loc 2 Ond 6.2 - BJ 30 - 58,19 kWc",40,105494,POWER ONE/AURORA/PVI-55.0,105494,true
P000946,Le Barp,"Loc 2 Ond 6.3- BJ 31 - 58,19 kWc","Loc 2 Ond 6.3- BJ 31 - 58,19 kWc",41,705407,POWER ONE/AURORA/PVI-55.0,705407,true
P000946,Le Barp,"Loc 2 Ond 6.4 - BJ 32 - 58,19 ","Loc 2 Ond 6.4 - BJ 32 - 58,19 ",42,696308,POWER ONE/AURORA/PVI-55.0,696308,true
P000946,Le Barp,"Loc 2 Ond 6.5 - BJ 33 - 58,19 kWc","Loc 2 Ond 6.5 - BJ 33 - 58,19 kWc",43,705762,POWER ONE/AURORA/PVI-55.0,705762,true
P000946,Le Barp,"Loc 2 Ond 6.6 - BJ 34 - 58,19 kWc","Loc 2 Ond 6.6 - BJ 34 - 58,19 kWc",44,705752,POWER ONE/AURORA/PVI-55.0,705752,true
P000946,Le Barp,"Loc 3 Ond 15.1 - BJ 81 - 58,19 kWc","Loc 3 Ond 15.1 - BJ 81 - 58,19 kWc",45,705508,POWER ONE/AURORA/PVI-55.0,705508,true
P000946,Le Barp,"Loc 3 Ond 15.2 - BJ 82 - 58,19 kWc","Loc 3 Ond 15.2 - BJ 82 - 58,19 kWc",46,125445,POWER ONE/AURORA/PVI-55.0,125445,true
P000946,Le Barp,"Loc 3 Ond 15.3 - BJ 83 - 58,19 kWc","Loc 3 Ond 15.3 - BJ 83 - 58,19 kWc",47,705786,POWER ONE/AURORA/PVI-55.0,705786,true
P000946,Le Barp,"Loc 3 Ond 15.4 - BJ 84 - 58,19 kWc","Loc 3 Ond 15.4 - BJ 84 - 58,19 kWc",48,705395,POWER ONE/AURORA/PVI-55.0,705395,true
P000946,Le Barp,"Loc 3 Ond 15.5 - BJ 85 - 58,19 kWc","Loc 3 Ond 15.5 - BJ 85 - 58,19 kWc",49,705778,POWER ONE/AURORA/PVI-55.0,705778,true
P000946,Le Barp,"Loc 3 Ond 15.6 - BJ 86 - 58,19 kWc","Loc 3 Ond 15.6 - BJ 86 - 58,19 kWc",50,705771,POWER ONE/AURORA/PVI-55.0,705771,true
P000946,Le Barp,"Loc 3 Ond 7.1 - BJ 35 - 58,19 kWc","Loc 3 Ond 7.1 - BJ 35 - 58,19 kWc",51,705458,POWER ONE/AURORA/PVI-55.0,705458,true
P000946,Le Barp,"Loc 3 Ond 7.2 - BJ 36 - 58,19 kWc","Loc 3 Ond 7.2 - BJ 36 - 58,19 kWc",52,705455,POWER ONE/AURORA/PVI-55.0,705455,true
P000946,Le Barp,"Loc 3 Ond 7.3 - BJ 37 - 58,19 kWc","Loc 3 Ond 7.3 - BJ 37 - 58,19 kWc",53,120040,POWER ONE/AURORA/PVI-55.0,120040,true
P000946,Le Barp,"Loc 3 Ond 7.4 - BJ 38 - 58,19 kWc","Loc 3 Ond 7.4 - BJ 38 - 58,19 kWc",54,703051,POWER ONE/AURORA/PVI-55.0,703051,true
P000946,Le Barp,"Loc 3 Ond 7.5 - BJ 39 - 58,19 kWc","Loc 3 Ond 7.5 - BJ 39 - 58,19 kWc",55,696285,POWER ONE/AURORA/PVI-55.0,696285,true
