Date,Onduleur,P_AC (kW),E_DAY (kWh),U_AC,I_AC,COS_PHI,Q_REACTIVE (kVAR),P_DC (kW),U_DC,I_DC,Fréquence (Hz),Température (°C),CycleTime
2023-10-01 11:00:00,#INV9 ESN:ES2090007440,86.91,488.93,780.17,64.28,1.0,-0.01,,,,49.98,50.2,5.0
2023-10-01 11:00:00,#INV3 ESN:ES2170041972,113.25,614.49,778.57,84.15,1.0,0.02,,,,49.98,47.8,5.0
2023-10-01 11:00:00,#INV11 ESN:ES2090019214,87.58,443.72,781.4,64.71,1.0,0.0,,,,49.98,49.5,5.0
2023-10-01 11:05:00,#INV5 ESN:ES2090019500,116.63,632.66,780.1,86.62,1.0,0.01,,,,49.98,51.8,5.0
2023-10-01 11:05:00,#INV3 ESN:ES2170041972,115.87,614.49,778.4,86.26,1.0,0.03,,,,49.98,48.4,5.0
2023-10-01 11:05:00,#INV1 ESN:ES2090019501,116.69,598.66,780.4,86.72,1.0,0.0,,,,49.98,51.8,5.0
2023-10-01 11:05:00,#INV8 ESN:ES2090008157,123.31,547.59,779.73,91.67,1.0,-0.01,,,,49.98,52.3,5.0
2023-10-01 11:05:00,#INV6 ESN:ES2090019918,123.56,502.89,781.57,91.62,1.0,0.04,,,,49.98,53.2,5.0
2023-10-01 11:05:00,#INV9 ESN:ES2090007440,88.84,488.93,779.77,66.0,1.0,-0.01,,,,49.98,50.6,5.0
2023-10-01 11:05:00,#INV7 ESN:ES2090008166,116.93,607.01,781.13,86.76,1.0,0.02,,,,49.98,50.4,5.0
2023-10-01 11:05:00,#INV10 ESN:ES2090007461,91.99,408.74,779.57,68.3,1.0,-0.01,,,,49.98,50.4,5.0
2023-10-01 11:05:00,#INV11 ESN:ES2090019214,89.04,443.72,779.33,66.08,1.0,-0.01,,,,49.98,49.5,5.0
2023-10-01 11:05:00,#INV4 ESN:ES2090019942,123.28,554.21,780.2,91.54,1.0,-0.0,,,,49.98,52.9,5.0
2023-10-01 11:05:00,#INV2 ESN:ES2090008130,122.73,502.62,780.63,90.96,1.0,-0.0,,,,49.98,52.5,5.0
2023-10-01 11:10:00,#INV4 ESN:ES2090019942,123.96,554.21,780.77,91.92,1.0,-0.02,,,,49.97,53.3,5.0
2023-10-01 11:10:00,#INV5 ESN:ES2090019500,118.86,632.66,780.87,88.11,1.0,0.0,,,,49.97,52.4,5.0
2023-10-01 11:10:00,#INV6 ESN:ES2090019918,124.31,502.89,781.6,92.03,1.0,0.04,,,,49.97,53.6,5.0
2023-10-01 11:10:00,#INV8 ESN:ES2090008157,124.02,547.59,779.63,92.12,1.0,0.01,,,,49.97,52.7,5.0
2023-10-01 11:10:00,#INV10 ESN:ES2090007461,92.57,408.74,780.63,68.65,1.0,0.02,,,,49.98,50.6,5.0
2023-10-01 11:10:00,#INV3 ESN:ES2170041972,118.24,614.49,778.2,87.99,1.0,0.01,,,,49.97,48.8,5.0
2023-10-01 11:10:00,#INV7 ESN:ES2090008166,119.08,607.01,780.9,88.32,1.0,-0.0,,,,49.97,51.0,5.0
2023-10-01 11:10:00,#INV1 ESN:ES2090019501,118.88,598.66,780.73,88.07,1.0,-0.0,,,,49.97,52.2,5.0
2023-10-01 11:10:00,#INV11 ESN:ES2090019214,90.38,443.72,780.57,66.85,1.0,0.01,,,,49.97,49.7,5.0
2023-10-01 11:10:00,#INV9 ESN:ES2090007440,90.54,488.93,780.17,67.06,1.0,0.0,,,,49.97,50.8,5.0
2023-10-01 11:10:00,#INV2 ESN:ES2090008130,123.53,502.62,780.3,91.64,1.0,-0.01,,,,49.97,52.9,5.0
2023-10-01 11:15:00,#INV7 ESN:ES2090008166,120.62,607.01,780.97,89.36,1.0,-0.0,,,,49.98,51.6,5.0
2023-10-01 11:15:00,#INV6 ESN:ES2090019918,124.27,502.89,781.47,92.05,1.0,0.01,,,,49.98,54.0,5.0
2023-10-01 11:15:00,#INV10 ESN:ES2090007461,92.74,408.74,779.9,68.65,1.0,-0.02,,,,49.99,50.6,5.0
2023-10-01 11:15:00,#INV1 ESN:ES2090019501,120.68,598.66,781.13,89.5,1.0,-0.01,,,,49.99,52.6,5.0
2023-10-01 11:15:00,#INV5 ESN:ES2090019500,120.4,632.66,780.3,89.28,1.0,0.01,,,,49.99,52.8,5.0
2023-10-01 11:15:00,#INV11 ESN:ES2090019214,91.33,443.72,781.17,67.55,1.0,-0.0,,,,49.99,49.7,5.0
2023-10-01 11:15:00,#INV4 ESN:ES2090019942,124.34,554.21,780.23,92.27,1.0,-0.03,,,,49.99,53.9,5.0
2023-10-01 11:15:00,#INV8 ESN:ES2090008157,124.23,547.59,779.57,92.26,1.0,0.02,,,,49.99,52.9,5.0
2023-10-01 11:15:00,#INV2 ESN:ES2090008130,123.82,502.62,780.2,91.72,1.0,0.0,,,,49.98,53.3,5.0
2023-10-01 11:15:00,#INV3 ESN:ES2170041972,120.18,614.49,778.23,89.26,1.0,0.0,,,,49.98,49.4,5.0
2023-10-01 11:15:00,#INV9 ESN:ES2090007440,91.86,488.93,780.23,68.07,1.0,0.01,,,,49.99,51.0,5.0
2023-10-01 11:20:00,#INV5 ESN:ES2090019500,122.38,632.66,780.33,90.71,1.0,0.04,,,,50.02,53.2,5.0
2023-10-01 11:20:00,#INV8 ESN:ES2090008157,124.74,547.59,780.03,92.53,1.0,0.02,,,,50.02,53.1,5.0
2023-10-01 11:20:00,#INV1 ESN:ES2090019501,122.79,598.66,780.17,91.18,1.0,0.04,,,,50.02,53.2,5.0
2023-10-01 11:20:00,#INV7 ESN:ES2090008166,122.84,607.01,781.4,91.06,1.0,0.02,,,,50.02,52.0,5.0
2023-10-01 11:20:00,#INV9 ESN:ES2090007440,93.38,488.93,780.0,69.18,1.0,0.04,,,,50.02,51.4,5.0
2023-10-01 11:20:00,#INV3 ESN:ES2170041972,122.37,614.49,778.5,90.95,1.0,0.0,,,,50.03,50.1,5.0
2023-10-01 11:20:00,#INV2 ESN:ES2090008130,124.34,502.62,780.77,92.15,1.0,0.01,,,,50.02,53.7,5.0
2023-10-01 11:20:00,#INV6 ESN:ES2090019918,124.83,502.89,780.97,92.46,1.0,0.02,,,,50.02,54.4,5.0
2023-10-01 11:20:00,#INV11 ESN:ES2090019214,92.57,443.72,781.37,68.43,1.0,0.02,,,,50.03,49.9,5.0
2023-10-01 11:20:00,#INV4 ESN:ES2090019942,124.87,554.21,780.7,92.6,1.0,-0.01,,,,50.03,54.1,5.0
2023-10-01 11:20:00,#INV10 ESN:ES2090007461,93.17,408.74,781.17,68.96,1.0,0.0,,,,50.03,51.0,5.0
2023-10-01 11:25:00,#INV1 ESN:ES2090019501,124.3,598.66,781.33,92.17,1.0,-0.01,,,,49.99,53.8,5.0
2023-10-01 11:25:00,#INV8 ESN:ES2090008157,125.47,547.59,779.93,93.22,1.0,0.02,,,,49.99,53.5,5.0
2023-10-01 11:25:00,#INV3 ESN:ES2170041972,124.25,614.49,778.43,92.48,1.0,-0.02,,,,49.99,50.3,5.0
2023-10-01 11:25:00,#INV4 ESN:ES2090019942,125.34,554.21,780.27,92.93,1.0,-0.0,,,,49.99,54.3,5.0
2023-10-01 11:25:00,#INV5 ESN:ES2090019500,124.45,632.66,780.87,92.23,1.0,0.01,,,,49.99,53.6,5.0
2023-10-01 11:25:00,#INV10 ESN:ES2090007461,93.81,408.74,780.27,69.48,1.0,-0.02,,,,49.99,51.0,5.0
2023-10-01 11:25:00,#INV7 ESN:ES2090008166,124.96,607.01,781.6,92.62,1.0,-0.02,,,,49.99,52.4,5.0
2023-10-01 11:25:00,#INV2 ESN:ES2090008130,124.53,502.62,780.77,92.26,1.0,-0.01,,,,49.99,53.9,5.0
2023-10-01 11:25:00,#INV9 ESN:ES2090007440,95.12,488.93,779.8,70.43,1.0,-0.01,,,,49.99,51.6,5.0
2023-10-01 11:25:00,#INV11 ESN:ES2090019214,93.98,443.72,781.7,69.48,1.0,-0.01,,,,49.99,49.9,5.0
2023-10-01 11:25:00,#INV6 ESN:ES2090019918,125.48,502.89,781.43,92.95,1.0,-0.02,,,,49.99,54.6,5.0
2023-10-01 11:30:00,#INV7 ESN:ES2090008166,125.56,607.01,781.8,93.03,1.0,0.01,,,,50.02,52.8,5.0
2023-10-01 11:30:00,#INV9 ESN:ES2090007440,95.71,488.93,780.37,70.82,1.0,0.02,,,,50.02,51.8,5.0
2023-10-01 11:30:00,#INV5 ESN:ES2090019500,125.1,632.66,780.77,92.73,1.0,0.01,,,,50.02,54.2,5.0
2023-10-01 11:30:00,#INV10 ESN:ES2090007461,93.39,408.74,780.37,69.25,1.0,-0.02,,,,50.02,51.2,5.0
2023-10-01 11:30:00,#INV1 ESN:ES2090019501,125.45,598.66,781.13,92.91,1.0,0.02,,,,50.02,54.4,5.0
2023-10-01 11:30:00,#INV4 ESN:ES2090019942,125.05,554.21,780.5,92.76,1.0,0.0,,,,50.02,54.5,5.0
2023-10-01 11:30:00,#INV2 ESN:ES2090008130,124.16,502.62,780.6,91.98,1.0,0.0,,,,50.02,54.3,5.0
2023-10-01 11:30:00,#INV8 ESN:ES2090008157,124.77,547.59,780.47,92.57,1.0,-0.01,,,,50.02,53.7,5.0
2023-10-01 11:30:00,#INV6 ESN:ES2090019918,124.95,502.89,781.63,92.49,1.0,0.04,,,,50.01,54.8,5.0
2023-10-01 11:30:00,#INV11 ESN:ES2090019214,93.78,443.72,781.23,69.35,1.0,0.01,,,,50.02,50.1,5.0
2023-10-01 11:30:00,#INV3 ESN:ES2170041972,125.39,614.49,779.03,93.11,1.0,0.04,,,,50.02,50.7,5.0
2023-10-01 11:35:00,#INV6 ESN:ES2090019918,126.15,502.89,781.23,93.45,1.0,-0.03,,,,50.02,55.0,5.0
2023-10-01 11:35:00,#INV10 ESN:ES2090007461,94.34,408.74,780.1,69.96,1.0,-0.02,,,,50.02,51.6,5.0
2023-10-01 11:35:00,#INV1 ESN:ES2090019501,127.99,598.66,781.0,94.95,1.0,0.03,,,,50.02,54.8,5.0
2023-10-01 11:35:00,#INV2 ESN:ES2090008130,125.24,502.62,780.57,92.89,1.0,0.0,,,,50.02,54.7,5.0
2023-10-01 11:35:00,#INV11 ESN:ES2090019214,95.36,443.72,780.9,70.55,1.0,0.03,,,,50.02,50.3,5.0
2023-10-01 11:35:00,#INV7 ESN:ES2090008166,127.84,607.01,781.4,94.75,1.0,-0.02,,,,50.02,53.4,5.0
2023-10-01 11:35:00,#INV4 ESN:ES2090019942,126.14,554.21,780.4,93.54,1.0,-0.02,,,,50.02,54.9,5.0
2023-10-01 11:35:00,#INV9 ESN:ES2090007440,97.62,488.93,780.57,72.42,1.0,0.01,,,,50.02,52.0,5.0
2023-10-01 11:35:00,#INV5 ESN:ES2090019500,127.04,632.66,780.63,94.19,1.0,0.01,,,,50.02,54.8,5.0
2023-10-01 11:35:00,#INV3 ESN:ES2170041972,127.82,614.49,778.4,95.04,1.0,-0.05,,,,50.02,51.5,5.0
2023-10-01 11:35:00,#INV8 ESN:ES2090008157,125.87,547.59,779.6,93.53,1.0,0.02,,,,50.02,54.1,5.0
2023-10-01 11:40:00,#INV9 ESN:ES2090007440,98.55,488.93,781.37,72.84,1.0,0.02,,,,50.01,52.2,5.0
2023-10-01 11:40:00,#INV10 ESN:ES2090007461,94.19,408.74,781.07,69.74,1.0,-0.02,,,,50.01,52.2,5.0
2023-10-01 11:40:00,#INV11 ESN:ES2090019214,95.84,443.72,782.43,70.79,1.0,0.0,,,,50.01,50.5,5.0
2023-10-01 11:40:00,#INV7 ESN:ES2090008166,128.47,607.01,782.13,95.04,1.0,-0.01,,,,50.01,54.0,5.0
2023-10-01 11:40:00,#INV6 ESN:ES2090019918,126.09,502.89,782.63,93.24,1.0,-0.01,,,,50.01,55.4,5.0
2023-10-01 11:40:00,#INV1 ESN:ES2090019501,129.25,598.66,781.77,95.69,1.0,-0.02,,,,50.01,55.2,5.0
2023-10-01 11:40:00,#INV5 ESN:ES2090019500,127.74,632.66,781.5,94.56,1.0,0.0,,,,50.01,55.6,5.0
2023-10-01 11:40:00,#INV2 ESN:ES2090008130,125.12,502.62,781.6,92.57,1.0,-0.01,,,,50.01,55.1,5.0
2023-10-01 11:40:00,#INV3 ESN:ES2170041972,129.2,614.49,779.47,95.98,1.0,0.02,,,,50.01,52.1,5.0
2023-10-01 11:40:00,#INV8 ESN:ES2090008157,125.66,547.59,781.0,93.17,1.0,0.0,,,,50.01,54.5,5.0
2023-10-01 11:40:00,#INV4 ESN:ES2090019942,126.03,554.21,781.43,93.31,1.0,0.01,,,,50.01,55.3,5.0
2023-10-01 11:45:00,#INV1 ESN:ES2090019501,131.02,598.66,778.93,97.4,1.0,-0.0,,,,50.03,56.0,5.0
2023-10-01 11:45:00,#INV2 ESN:ES2090008130,125.48,502.62,778.5,93.14,1.0,-0.03,,,,50.03,55.5,5.0
2023-10-01 11:45:00,#INV3 ESN:ES2170041972,130.97,614.49,776.83,97.6,1.0,-0.02,,,,50.03,52.7,5.0
2023-10-01 11:45:00,#INV8 ESN:ES2090008157,126.0,547.59,777.83,93.78,1.0,-0.05,,,,50.03,54.9,5.0
2023-10-01 11:45:00,#INV11 ESN:ES2090019214,96.76,443.72,779.23,71.7,1.0,-0.04,,,,50.03,50.7,5.0
2023-10-01 11:45:00,#INV9 ESN:ES2090007440,99.94,488.93,778.33,74.28,1.0,-0.01,,,,50.03,52.6,5.0
2023-10-01 11:45:00,#INV5 ESN:ES2090019500,128.74,632.66,778.8,95.71,1.0,-0.02,,,,50.03,56.2,5.0
2023-10-01 11:45:00,#INV6 ESN:ES2090019918,126.43,502.89,779.43,93.87,1.0,-0.02,,,,50.03,55.8,5.0
2023-10-01 11:45:00,#INV7 ESN:ES2090008166,129.68,607.01,779.1,96.3,1.0,-0.03,,,,50.03,54.6,5.0
2023-10-01 11:45:00,#INV4 ESN:ES2090019942,126.38,554.21,778.37,93.86,1.0,-0.02,,,,50.03,55.5,5.0
2023-10-01 11:45:00,#INV10 ESN:ES2090007461,94.69,408.74,778.27,70.23,1.0,-0.02,,,,50.03,52.8,5.0
2023-10-01 11:50:00,#INV11 ESN:ES2090019214,0.0,443.72,774.3,0.0,0.0,0.0,,,,50.03,50.5,5.0
2023-10-01 11:50:00,#INV10 ESN:ES2090007461,0.0,408.74,773.3,0.0,0.0,0.0,,,,50.02,52.6,5.0
2023-10-01 11:50:00,#INV9 ESN:ES2090007440,0.0,488.93,773.07,0.0,0.0,0.0,,,,50.02,52.6,5.0
2023-10-01 11:50:00,#INV8 ESN:ES2090008157,0.0,547.59,772.4,0.0,0.0,0.0,,,,50.02,54.7,5.0
2023-10-01 11:50:00,#INV1 ESN:ES2090019501,0.0,598.66,773.53,0.0,0.0,0.0,,,,50.02,55.6,5.0
2023-10-01 11:50:00,#INV7 ESN:ES2090008166,0.0,607.01,773.97,0.0,0.0,0.0,,,,50.02,53.6,5.0
2023-10-01 11:50:00,#INV2 ESN:ES2090008130,0.0,502.62,773.27,0.0,0.0,0.0,,,,50.02,54.3,5.0
2023-10-01 11:50:00,#INV6 ESN:ES2090019918,0.0,502.89,774.17,0.0,0.0,0.0,,,,50.02,55.2,5.0
2023-10-01 11:50:00,#INV3 ESN:ES2170041972,0.0,614.49,770.73,0.0,0.0,0.0,,,,50.03,52.5,5.0
2023-10-01 11:50:00,#INV5 ESN:ES2090019500,0.0,632.66,772.87,0.0,0.0,0.0,,,,50.02,55.8,5.0
2023-10-01 11:50:00,#INV4 ESN:ES2090019942,0.0,554.21,773.47,0.0,0.0,0.0,,,,50.02,54.5,5.0
2023-10-01 11:55:00,#INV10 ESN:ES2090007461,0.0,408.74,771.03,0.0,0.0,0.0,,,,50.01,52.2,5.0
2023-10-01 11:55:00,#INV1 ESN:ES2090019501,0.0,598.66,771.77,0.0,0.0,0.0,,,,50.0,54.6,5.0
2023-10-01 11:55:00,#INV3 ESN:ES2170041972,0.0,614.49,769.57,0.0,0.0,0.0,,,,50.01,51.1,5.0
2023-10-01 11:55:00,#INV4 ESN:ES2090019942,0.0,554.21,771.33,0.0,0.0,0.0,,,,50.01,53.5,5.0
2023-10-01 11:55:00,#INV2 ESN:ES2090008130,0.0,502.62,771.23,0.0,0.0,0.0,,,,50.01,52.9,5.0
2023-10-01 11:55:00,#INV6 ESN:ES2090019918,0.0,502.89,772.1,0.0,0.0,0.0,,,,50.0,55.0,5.0
2023-10-01 11:55:00,#INV11 ESN:ES2090019214,0.0,443.72,772.4,0.0,0.0,0.0,,,,50.01,50.3,5.0
2023-10-01 11:55:00,#INV7 ESN:ES2090008166,0.0,607.01,771.97,0.0,0.0,0.0,,,,50.0,52.4,5.0
2023-10-01 11:55:00,#INV8 ESN:ES2090008157,0.0,547.59,770.6,0.0,0.0,0.0,,,,50.0,53.3,5.0
2023-10-01 11:55:00,#INV9 ESN:ES2090007440,0.0,488.93,771.47,0.0,0.0,0.0,,,,50.01,52.8,5.0
2023-10-01 11:55:00,#INV5 ESN:ES2090019500,0.0,632.66,771.6,0.0,0.0,0.0,,,,50.0,54.8,5.0
2023-10-01 12:00:00,#INV2 ESN:ES2090008130,0.0,502.62,771.87,0.0,0.0,0.0,,,,49.98,51.9,5.0
2023-10-01 12:00:00,#INV1 ESN:ES2090019501,0.0,598.66,771.77,0.0,0.0,0.0,,,,49.98,53.4,5.0
2023-10-01 12:00:00,#INV3 ESN:ES2170041972,0.0,614.49,769.7,0.0,0.0,0.0,,,,49.99,49.7,5.0
2023-10-01 12:00:00,#INV9 ESN:ES2090007440,0.0,488.93,771.17,0.0,0.0,0.0,,,,49.98,52.6,5.0
2023-10-01 12:00:00,#INV7 ESN:ES2090008166,0.0,607.01,771.87,0.0,0.0,0.0,,,,49.98,51.4,5.0
2023-10-01 12:00:00,#INV4 ESN:ES2090019942,0.0,554.21,771.07,0.0,0.0,0.0,,,,49.98,52.5,5.0
2023-10-01 12:00:00,#INV10 ESN:ES2090007461,0.0,408.74,771.17,0.0,0.0,0.0,,,,49.98,51.6,5.0
2023-10-01 12:00:00,#INV5 ESN:ES2090019500,0.0,632.66,771.4,0.0,0.0,0.0,,,,49.99,53.4,5.0
2023-10-01 12:00:00,#INV11 ESN:ES2090019214,0.0,443.72,772.3,0.0,0.0,0.0,,,,49.98,49.9,5.0
2023-10-01 12:00:00,#INV6 ESN:ES2090019918,0.0,502.89,772.17,0.0,0.0,0.0,,,,49.98,55.0,5.0
2023-10-01 12:00:00,#INV8 ESN:ES2090008157,0.0,547.59,771.47,0.0,0.0,0.0,,,,49.99,52.3,5.0
2023-10-01 12:05:00,#INV7 ESN:ES2090008166,0.0,607.01,774.97,0.0,0.0,0.0,,,,49.98,50.4,5.0
2023-10-01 12:05:00,#INV5 ESN:ES2090019500,0.0,632.66,774.53,0.0,0.0,0.0,,,,49.98,52.4,5.0
2023-10-01 12:05:00,#INV3 ESN:ES2170041972,0.0,614.49,772.2,0.0,0.0,0.0,,,,49.98,48.7,5.0
2023-10-01 12:05:00,#INV2 ESN:ES2090008130,0.0,502.62,774.2,0.0,0.0,0.0,,,,49.98,50.9,5.0
2023-10-01 12:05:00,#INV4 ESN:ES2090019942,0.0,554.21,773.9,0.0,0.0,0.0,,,,49.98,51.7,5.0
2023-10-01 12:05:00,#INV6 ESN:ES2090019918,0.0,502.89,775.2,0.0,0.0,0.0,,,,49.98,54.2,5.0
2023-10-01 12:05:00,#INV10 ESN:ES2090007461,0.0,408.74,774.07,0.0,0.0,0.0,,,,49.98,51.0,5.0
2023-10-01 12:05:00,#INV1 ESN:ES2090019501,0.0,598.66,774.93,0.0,0.0,0.0,,,,49.98,52.2,5.0
2023-10-01 12:05:00,#INV9 ESN:ES2090007440,0.0,488.93,774.43,0.0,0.0,0.0,,,,49.98,52.2,5.0
2023-10-01 12:05:00,#INV11 ESN:ES2090019214,0.0,443.72,775.13,0.0,0.0,0.0,,,,49.98,49.7,5.0
2023-10-01 12:05:00,#INV8 ESN:ES2090008157,0.0,547.59,773.27,0.0,0.0,0.0,,,,49.98,51.3,5.0
2023-10-01 12:10:00,#INV8 ESN:ES2090008157,0.0,547.59,771.4,0.0,0.0,0.0,,,,49.99,50.3,5.0
2023-10-01 12:10:00,#INV1 ESN:ES2090019501,0.0,598.66,772.67,0.0,0.0,0.0,,,,49.99,51.2,5.0
2023-10-01 12:10:00,#INV3 ESN:ES2170041972,0.0,614.49,769.73,0.0,0.0,0.0,,,,49.99,47.7,5.0
2023-10-01 12:10:00,#INV4 ESN:ES2090019942,0.0,554.21,771.6,0.0,0.0,0.0,,,,49.99,50.7,5.0
2023-10-01 12:10:00,#INV9 ESN:ES2090007440,0.0,488.93,771.97,0.0,0.0,0.0,,,,49.98,51.8,5.0
2023-10-01 12:10:00,#INV7 ESN:ES2090008166,0.0,607.01,772.4,0.0,0.0,0.0,,,,49.99,49.4,5.0
2023-10-01 12:10:00,#INV6 ESN:ES2090019918,0.0,502.89,772.83,0.0,0.0,0.0,,,,49.99,53.6,5.0
2023-10-01 12:10:00,#INV11 ESN:ES2090019214,0.0,443.72,772.93,0.0,0.0,0.0,,,,49.99,49.3,5.0
2023-10-01 12:10:00,#INV2 ESN:ES2090008130,0.0,502.62,771.97,0.0,0.0,0.0,,,,49.98,49.7,5.0
2023-10-01 12:10:00,#INV10 ESN:ES2090007461,0.0,408.74,771.87,0.0,0.0,0.0,,,,49.99,50.6,5.0
2023-10-01 12:10:00,#INV5 ESN:ES2090019500,0.0,632.66,772.33,0.0,0.0,0.0,,,,49.99,51.2,5.0
2023-10-01 12:15:00,#INV4 ESN:ES2090019942,0.0,554.21,771.53,0.0,0.0,0.0,,,,50.0,49.7,5.0
2023-10-01 12:15:00,#INV9 ESN:ES2090007440,0.0,488.93,771.47,0.0,0.0,0.0,,,,50.0,51.2,5.0
2023-10-01 12:15:00,#INV1 ESN:ES2090019501,0.0,598.66,772.53,0.0,0.0,0.0,,,,50.0,50.2,5.0
2023-10-01 12:15:00,#INV7 ESN:ES2090008166,0.0,607.01,772.23,0.0,0.0,0.0,,,,50.0,48.6,5.0
2023-10-01 12:15:00,#INV11 ESN:ES2090019214,0.0,443.72,773.17,0.0,0.0,0.0,,,,50.0,49.1,5.0
2023-10-01 12:15:00,#INV5 ESN:ES2090019500,0.0,632.66,771.9,0.0,0.0,0.0,,,,50.01,50.2,5.0
2023-10-01 12:15:00,#INV3 ESN:ES2170041972,0.0,614.49,770.07,0.0,0.0,0.0,,,,50.0,47.0,5.0
2023-10-01 12:15:00,#INV2 ESN:ES2090008130,0.0,502.62,772.0,0.0,0.0,0.0,,,,50.0,48.7,5.0
2023-10-01 12:15:00,#INV10 ESN:ES2090007461,0.0,408.74,772.33,0.0,0.0,0.0,,,,50.0,50.0,5.0
2023-10-01 12:15:00,#INV8 ESN:ES2090008157,0.0,547.59,770.93,0.0,0.0,0.0,,,,50.0,49.3,5.0
2023-10-01 12:15:00,#INV6 ESN:ES2090019918,0.0,502.89,772.17,0.0,0.0,0.0,,,,50.0,52.8,5.0
2023-10-01 12:20:00,#INV6 ESN:ES2090019918,0.0,502.89,774.77,0.0,0.0,0.0,,,,49.99,52.0,5.0
2023-10-01 12:20:00,#INV8 ESN:ES2090008157,0.0,547.59,773.27,0.0,0.0,0.0,,,,50.0,48.5,5.0
2023-10-01 12:20:00,#INV11 ESN:ES2090019214,0.0,443.72,775.03,0.0,0.0,0.0,,,,49.99,48.9,5.0
2023-10-01 12:20:00,#INV9 ESN:ES2090007440,0.0,488.93,773.6,0.0,0.0,0.0,,,,49.99,50.6,5.0
2023-10-01 12:20:00,#INV7 ESN:ES2090008166,0.0,607.01,774.67,0.0,0.0,0.0,,,,49.99,47.6,5.0
2023-10-01 12:20:00,#INV3 ESN:ES2170041972,0.0,614.49,771.77,0.0,0.0,0.0,,,,49.99,46.2,5.0
2023-10-01 12:20:00,#INV1 ESN:ES2090019501,0.0,598.66,774.47,0.0,0.0,0.0,,,,49.99,49.0,5.0
2023-10-01 12:20:00,#INV2 ESN:ES2090008130,0.0,502.62,773.67,0.0,0.0,0.0,,,,49.99,47.9,5.0
2023-10-01 12:20:00,#INV5 ESN:ES2090019500,0.0,632.66,774.17,0.0,0.0,0.0,,,,49.99,49.4,5.0
2023-10-01 12:20:00,#INV4 ESN:ES2090019942,0.0,554.21,773.63,0.0,0.0,0.0,,,,49.99,48.9,5.0
2023-10-01 12:20:00,#INV10 ESN:ES2090007461,0.0,408.74,773.73,0.0,0.0,0.0,,,,49.99,49.4,5.0
2023-10-01 12:25:00,#INV6 ESN:ES2090019918,0.0,502.89,774.5,0.0,0.0,0.0,,,,50.0,51.2,5.0
2023-10-01 12:25:00,#INV11 ESN:ES2090019214,0.0,443.72,774.67,0.0,0.0,0.0,,,,50.0,48.5,5.0
2023-10-01 12:25:00,#INV7 ESN:ES2090008166,0.0,607.01,774.6,0.0,0.0,0.0,,,,50.0,47.0,5.0
2023-10-01 12:25:00,#INV4 ESN:ES2090019942,0.0,554.21,773.87,0.0,0.0,0.0,,,,50.0,47.9,5.0
2023-10-01 12:25:00,#INV9 ESN:ES2090007440,0.0,488.93,774.0,0.0,0.0,0.0,,,,50.0,50.0,5.0
2023-10-01 12:25:00,#INV1 ESN:ES2090019501,0.0,598.66,774.53,0.0,0.0,0.0,,,,50.0,48.2,5.0
2023-10-01 12:25:00,#INV8 ESN:ES2090008157,0.0,547.59,773.53,0.0,0.0,0.0,,,,50.0,47.7,5.0
2023-10-01 12:25:00,#INV3 ESN:ES2170041972,0.0,614.49,772.13,0.0,0.0,0.0,,,,50.0,45.6,5.0
2023-10-01 12:25:00,#INV5 ESN:ES2090019500,0.0,632.66,774.1,0.0,0.0,0.0,,,,50.0,48.4,5.0
2023-10-01 12:25:00,#INV10 ESN:ES2090007461,0.0,408.74,774.07,0.0,0.0,0.0,,,,50.0,48.6,5.0
2023-10-01 12:25:00,#INV2 ESN:ES2090008130,0.0,502.62,774.0,0.0,0.0,0.0,,,,50.0,46.9,5.0
2023-10-01 12:30:00,#INV5 ESN:ES2090019500,0.0,632.66,773.17,0.0,0.0,0.0,,,,50.01,47.8,5.0
2023-10-01 12:30:00,#INV9 ESN:ES2090007440,0.0,488.93,773.33,0.0,0.0,0.0,,,,50.01,49.4,5.0
2023-10-01 12:30:00,#INV1 ESN:ES2090019501,0.0,598.66,774.07,0.0,0.0,0.0,,,,50.01,47.4,5.0
2023-10-01 12:30:00,#INV11 ESN:ES2090019214,0.0,443.72,774.83,0.0,0.0,0.0,,,,50.01,48.3,5.0
2023-10-01 12:30:00,#INV2 ESN:ES2090008130,0.0,502.62,773.27,0.0,0.0,0.0,,,,50.01,46.1,5.0
2023-10-01 12:30:00,#INV10 ESN:ES2090007461,0.0,408.74,773.47,0.0,0.0,0.0,,,,50.01,47.8,5.0
2023-10-01 12:30:00,#INV6 ESN:ES2090019918,0.0,502.89,774.1,0.0,0.0,0.0,,,,50.01,50.4,5.0
2023-10-01 12:30:00,#INV8 ESN:ES2090008157,0.0,547.59,773.1,0.0,0.0,0.0,,,,50.01,47.3,5.0
2023-10-01 12:30:00,#INV4 ESN:ES2090019942,0.0,554.21,773.63,0.0,0.0,0.0,,,,50.01,47.1,5.0
2023-10-01 12:30:00,#INV7 ESN:ES2090008166,0.0,607.01,774.0,0.0,0.0,0.0,,,,50.01,46.2,5.0
2023-10-01 12:30:00,#INV3 ESN:ES2170041972,0.0,614.49,771.03,0.0,0.0,0.0,,,,50.01,45.2,5.0
2023-10-01 12:35:00,#INV8 ESN:ES2090008157,0.0,547.59,773.3,0.0,0.0,0.0,,,,50.01,46.7,5.0
2023-10-01 12:35:00,#INV11 ESN:ES2090019214,0.0,443.72,775.37,0.0,0.0,0.0,,,,50.01,47.9,5.0
